dataset,n_models,models_used,smape_mean,smape_median,smape_fi_avg,smape_stack_svr
M1,5,svr_arima_theta_tbats_ces,72.64924261068137,73.11927534063621,66.63265402927618,69.20384380395701
M1,5,rf_svr_arima_ets_theta,70.57762120184498,73.11927534063621,63.23216666887057,69.19282192050736
M1,5,mlp_knn_svr_ets_theta,58.82990700288639,60.65848943120516,63.55380688501092,69.19282368895799
M1,5,mlp_knn_arima_ets_ces,62.60143472719714,76.28627804017188,59.344787473678295,69.24532576770493
M1,5,rf_mlp_knn_svr_tbats,58.40269173008128,58.83174203470245,62.66263528672217,69.19282352396922
M1,5,rf_mlp_knn_ets_tbats,58.53246216332655,62.67210214888599,61.37126701769314,69.19282352395402
M1,5,rf_knn_svr_theta_ces,66.21108611208834,64.70313239236198,63.50963140975696,69.1928219788553
M1,5,mlp_svr_arima_theta_tbats,62.608513491990394,72.24198218622652,65.32756981937142,69.42584206687711
M1,5,knn_arima_ets_theta_tbats,71.03437776475592,72.68629192839886,64.89638344905235,69.44158432415374
M1,5,rf_knn_arima_ets_theta,69.18745854281352,72.68629192839886,61.79154015745625,69.1928235239479
M1,5,rf_mlp_ets_theta_ces,63.26332524721011,72.29983737544465,62.24755739998683,69.19282191388118
M1,5,mlp_knn_ets_tbats_ces,61.68541204611236,72.68834897764548,60.61211004268595,69.19282197880877
M1,4,rf_mlp_svr_tbats,59.636319759258846,63.89309188382438,62.96973121492662,69.19282352396921
M1,4,knn_ets_theta_tbats,69.53251716757882,72.47081059691259,65.03050059680247,69.44158432415374
M1,4,mlp_arima_ets_tbats,63.44265693932398,74.32736991306439,62.29222153049785,69.25343256763308
M1,4,svr_arima_ets_ces,73.78552596666519,76.40902718181356,67.3119869831453,69.390419637604
M1,4,rf_mlp_arima_theta,60.49906912553461,67.57497894258981,61.35430895153483,69.19282346001727
M1,4,rf_mlp_ets_tbats,60.503446745734934,67.57497894258981,61.642933270944546,69.19282346002566
M1,4,svr_ets_tbats_ces,72.71711554921855,74.88003449536295,66.95218558558936,69.19282192050736
M1,4,mlp_knn_svr_theta,58.56212085240611,60.86221338744574,64.45137587462845,69.1928236889748
M1,4,mlp_knn_svr_arima,58.8701320566971,61.301257844754396,66.31337174812327,70.19855391912444
M1,4,knn_svr_ets_theta,66.79280234070116,67.26960255316153,64.59304741859981,69.19282366293987
M1,4,mlp_svr_theta_ces,60.90848039399742,66.51258588323749,64.7834547738287,69.19282207736465
M1,4,knn_arima_ets_ces,72.14776916811701,76.3563925925672,67.89118113303243,69.32515029277877
M1,4,svr_arima_theta_tbats,71.26760274241737,72.69190870657783,66.0165598580399,69.46488545867395
M1,4,knn_svr_theta_ces,67.17885879586424,67.37687578299686,65.00905443125475,69.19282194322226
M1,4,rf_mlp_knn_ets,55.54814778832034,58.617487470080796,61.199205892756815,70.19853471543391
M1,4,rf_mlp_svr_ets,60.12374786329088,64.35655877779035,62.99655993154858,70.19853474561383
M1,4,rf_knn_ets_ces,68.67409606976716,70.60130788157592,62.00106450751801,69.24532612591551
M1,4,mlp_svr_theta_tbats,59.24393145989899,65.94106921334179,65.28708960527864,69.42584206687711
M1,4,knn_ets_tbats_ces,71.03584270913586,74.61664893025363,68.20363322713708,69.19279071417007
M1,4,knn_arima_ets_tbats,70.69464660124517,74.54496097805057,64.4169049431856,69.28931367251334
M1,4,knn_svr_arima_ets,68.08315053194183,69.59708755807442,64.54882886427102,69.08691711403048
M1,4,ets_theta_tbats_ces,74.63387524635294,74.33720167013188,75.28594066829987,70.25417440555682
M1,4,rf_mlp_knn_ces,55.809765785338264,58.682151063271036,61.3267349659906,69.24532675047914
M1,4,knn_arima_theta_tbats,69.5267591480498,72.46972951101891,62.56010406486803,69.441922965845
M1,4,rf_arima_ets_ces,73.72572568979353,76.29345531153793,62.90510950833068,68.81093253709108
M1,4,mlp_knn_arima_ets,58.91888052921798,66.56667072271918,54.490056109624916,70.19859714303969
M1,4,rf_mlp_svr_ces,60.26122694957533,64.47868675967877,63.396460114957634,69.24532678130771
M1,4,mlp_svr_arima_theta,60.53266208828209,66.3909957336931,66.23447982952767,69.48746790203217
M1,4,mlp_arima_ets_ces,64.4661936076996,76.29345531153793,63.95090659899852,68.56163518782185
M1,4,knn_svr_arima_ces,68.45525398983183,69.70162101757347,64.91204833089647,69.19634120887194
M1,4,rf_svr_ets_tbats,68.82349826945048,68.97772812337378,63.222423367172496,69.19282192050736
M1,4,rf_knn_theta_tbats,65.7091588592595,67.89623111142761,61.49863341600437,69.19282192051006
M1,4,knn_theta_tbats_ces,69.87989605907201,72.53587897885456,67.38049738210273,69.19281675261895
M1,4,rf_mlp_knn_tbats,55.19695264599368,58.39010629163488,61.12373321846143,69.19282352396921
M1,4,mlp_ets_theta_tbats,62.685080757504764,72.24198218622652,62.04837552989082,69.20707915248609
M1,4,rf_arima_ets_tbats,72.33862683676263,74.35494981766705,62.183414901256384,69.16688753685776
M1,4,mlp_knn_arima_ces,59.299162879492386,66.62859435485298,56.58988428778889,69.2453262367168
M1,4,rf_svr_arima_ets,70.04507704038349,71.33297882393099,63.37435214193218,70.98096855296319
M1,4,rf_arima_theta_tbats,71.22460276334337,72.27100257246138,62.01228368826474,69.19032786666234
M1,4,mlp_svr_ets_theta,60.53879868361729,66.39313028132273,65.13597919982297,69.48746501172532
M1,4,rf_knn_arima_theta,67.02621745602187,68.1225379545878,61.4893118704392,69.19282352396307
M1,4,knn_svr_arima_tbats,66.78640068984369,67.26767106205297,64.46697741190745,69.19282366294352
M1,4,mlp_svr_tbats_ces,60.90848039399742,66.51258588323749,64.89427633507805,69.19282207736465
M1,4,mlp_arima_theta_tbats,62.68130713837314,72.24198218622652,62.044722971074265,69.20711458390258
M1,4,svr_arima_theta_ces,72.71182452485036,74.87033649741979,66.76483246729728,69.19282192050736
M1,4,rf_svr_arima_ces,70.39752696437809,71.44654990570129,63.28535342343217,69.24437794291956
M1,4,mlp_knn_arima_tbats,57.58724428242026,63.86189238844353,54.014227815011814,69.19282378598301
M1,4,rf_theta_tbats_ces,71.5613780693705,72.27100257246138,62.659847336547216,69.19282192050736
M1,4,rf_mlp_knn_svr,60.38022367739163,59.82423832312739,62.44374496022361,70.19855367950898
M1,4,rf_knn_svr_theta,62.34430987126396,62.3949206766247,63.12890450541633,69.19282352396922
M1,4,rf_knn_svr_arima,63.75892345411363,62.79093341003706,63.005154384626096,70.19855367104338
M1,4,knn_arima_theta_ces,71.03033535126347,74.60688461018437,66.87359338860944,69.19279070095692
M1,4,rf_mlp_knn_arima,55.54506377832735,58.616413134795074,61.027067970904234,70.19855367950898
M1,4,rf_svr_arima_tbats,68.81744017298466,68.97560032635207,63.34631156726276,69.19282192050736
M1,4,mlp_knn_ets_tbats,57.593842545796214,63.862973474337196,55.7245881933938,69.19282378596823
M1,4,rf_mlp_tbats_ces,60.76698400947377,67.57497894258981,61.778523820653454,69.19282191385773
M1,4,rf_mlp_svr_arima,60.121459446325034,64.35437116725797,63.091057199205615,70.19855367950898
M1,4,knn_svr_ets_tbats,66.79280234070116,67.26960255316153,64.52875176651447,69.19282366293987
M1,4,rf_ets_theta_ces,72.66422104551711,74.3647748241266,62.845697268083626,69.19282192050736
M1,4,rf_svr_ets_ces,70.40330777838079,71.45771864706253,63.40068686046103,69.24437748117178
M1,4,rf_knn_theta_ces,67.41222724923792,68.18827588306377,61.959553148235344,69.19282197885519
M1,4,mlp_ets_theta_ces,63.66354784909052,74.33720167013188,65.17139013532632,69.19282192050736
M1,4,rf_mlp_ets_theta,60.503446745734934,67.57497894258981,61.5874779689812,69.19282346002566
M1,4,rf_arima_theta_ces,72.65896503972715,74.35494981766705,62.647849476173754,69.19282192050736
M1,4,svr_arima_ets_theta,72.38933672044536,74.7567654156495,66.43900005529609,69.56631686115554
M1,4,mlp_arima_theta_ces,63.65998789641657,74.32736991306439,63.65479729678909,69.19282192050736
M1,4,rf_ets_theta_tbats,71.23009348240593,72.27100257246138,62.3184470450508,69.19032798819678
M1,4,svr_arima_tbats_ces,72.71182452485036,74.87033649741979,66.7880772223753,69.19282192050736
M1,4,rf_svr_theta_tbats,67.55029727478097,68.52711428763297,63.3617403230111,69.19282192050736
M1,4,rf_mlp_arima_ets,61.38075750590018,70.04103423384613,61.56852723438215,69.28888447044116
M1,4,mlp_knn_svr_ets,58.8726612691024,61.303340538571064,64.32342614224251,70.19853498523
M1,4,svr_theta_tbats_ces,71.60674713220155,72.81349885612222,66.6723510078966,69.20384380395701
M1,4,mlp_svr_arima_tbats,60.53266208828209,66.3909957336931,66.0378141648981,69.48746790203217
M1,4,knn_arima_ets_theta,70.69464660124517,74.54496097805057,64.46424559299345,69.28931367251334
M1,4,mlp_knn_ets_ces,59.305392674535554,66.64126285274426,59.55781425567108,69.24532576770493
M1,4,mlp_knn_theta_ces,57.99130828184803,63.92804185627917,58.98010064901056,69.19282197880928
M1,4,mlp_knn_svr_ces,59.02461555040338,61.41839090258275,63.826062463261366,69.24532678130787
M1,4,rf_knn_ets_theta,67.03251341531352,68.12361228987353,61.71830312963059,69.1928235239479
M1,4,knn_svr_ets_ces,68.4613564540856,69.71252325669623,65.38672847601306,69.19635895489631
M1,4,rf_ets_tbats_ces,72.66422104551711,74.3647748241266,62.76546913321498,69.19282192050736
M1,4,rf_mlp_knn_theta,55.19695264599368,58.39010629163488,61.23291089070874,69.19282352396921
M1,4,rf_knn_tbats_ces,67.41222724923792,68.18827588306377,61.95299041645773,69.19282197885519
M1,4,rf_arima_ets_theta,72.33862683676263,74.35494981766705,62.24196886705371,69.16688753685776
M1,4,svr_ets_theta_tbats,71.27313235262982,72.69404325420747,66.34364574270963,69.46488286798905
M1,4,rf_mlp_arima_tbats,60.49906912553461,67.57497894258981,61.33882259261716,69.19282346001727
M1,4,rf_mlp_svr_theta,59.636319759258846,63.89309188382438,62.91979347353723,69.19282352396921
M1,4,mlp_knn_theta_tbats,56.201225937826194,63.63414506365114,53.92633042632037,69.19282213215278
M1,4,rf_arima_tbats_ces,72.65896503972715,74.35494981766705,62.48549550863315,69.19282192050736
M1,4,mlp_knn_svr_tbats,58.56212085240611,60.86221338744574,63.78611318780174,69.1928236889748
M1,4,mlp_arima_ets_theta,63.44265693932398,74.32736991306439,62.414574689709276,69.25343256763308
M1,4,knn_svr_arima_theta,66.78640068984369,67.26767106205297,64.11967036714599,69.19282366294352
M1,4,mlp_svr_arima_ets,61.77141121142253,68.96670796782202,66.03521233077075,70.60676416027673
M1,4,arima_ets_theta_ces,75.61813002979675,76.29345531153793,75.73665697083977,70.29450844745145
M1,4,mlp_arima_tbats_ces,63.65998789641657,74.32736991306439,63.454157229512234,69.19282192050736
M1,4,rf_svr_theta_ces,69.18887970360178,69.09677893653678,63.460763808677946,69.19282192050736
M1,4,mlp_knn_arima_theta,57.58724428242026,63.86189238844353,53.954165573135406,69.19282378598301
M1,4,mlp_svr_arima_ces,62.12527270735566,69.0802790495923,65.5056752377763,69.24532690635617
M1,4,arima_ets_theta_tbats,74.33228617222059,74.32736991306439,73.93737906535219,81.45950746460476
M1,4,rf_knn_arima_ets,68.30190282603179,70.52797429538373,61.70015889440339,70.31863152932428
M1,4,knn_svr_tbats_ces,67.17885879586424,67.37687578299686,65.21108993963061,69.19282194322226
M1,4,rf_svr_arima_theta,68.81744017298466,68.97560032635207,63.28030058939527,69.19282192050736
M1,4,rf_mlp_theta_tbats,59.57759713217968,67.54595855635493,61.42493387201217,69.19282192050736
M1,4,mlp_knn_ets_theta,57.593842545796214,63.862973474337196,55.723627328811865,69.19282378596823
M1,4,knn_arima_tbats_ces,71.03033535126347,74.60688461018437,66.86424184517583,69.19279070095692
M1,4,mlp_knn_tbats_ces,57.99130828184803,63.92804185627917,59.209434477702516,69.19282197880928
M1,4,mlp_svr_ets_ces,62.13107006628423,69.09232725751453,64.94406834779346,69.24532643713422
M1,4,rf_knn_arima_ces,68.66809015139832,70.58989792751753,61.93286657179588,69.24532659561845
M1,4,svr_arima_ets_tbats,72.38933672044536,74.7567654156495,66.41200733027746,69.56631686115554
M1,4,rf_knn_svr_ets,63.76603795011886,62.79292471465629,63.18865360135182,70.19853473715445
M1,4,svr_ets_theta_ces,72.71711554921855,74.88003449536295,66.97404528779721,69.19282192050736
M1,4,rf_mlp_arima_ces,61.63187886536217,70.04103423384613,61.82870013301746,69.15539134723471
M1,4,mlp_ets_tbats_ces,63.66354784909052,74.33720167013188,64.70549954109389,69.19282192050736
M1,4,rf_svr_tbats_ces,69.18887970360178,69.09677893653678,63.43878309543608,69.19282192050736
M1,4,mlp_svr_ets_tbats,60.53879868361729,66.39313028132273,65.11153839990872,69.48746501172532
M1,4,rf_knn_svr_ces,64.19490464512766,62.90327511321705,63.21011501462257,69.24532677281422
M1,4,rf_svr_ets_theta,68.82349826945048,68.97772812337378,63.35145840313031,69.19282192050736
M1,4,rf_knn_arima_tbats,67.02621745602187,68.1225379545878,61.46978861808646,69.19282352396307
M1,4,arima_ets_tbats_ces,75.61813002979675,76.29345531153793,75.72234056202257,70.29450844745145
M1,4,knn_svr_theta_tbats,65.44685600528219,66.86099447058095,63.74757948854097,69.19282205512181
M1,4,mlp_theta_tbats_ces,62.91237607943532,72.24198218622652,65.2349314862828,69.19282192050736
M1,4,knn_ets_theta_ces,71.03584270913586,74.61664893025363,67.80272772413689,69.19279071417007
M1,4,rf_knn_svr_tbats,62.34430987126396,62.3949206766247,62.94355347617536,69.19282352396922
M1,4,rf_knn_ets_tbats,67.03251341531352,68.12361228987353,61.72724575033549,69.1928235239479
M1,4,rf_mlp_theta_ces,60.76698400947377,67.57497894258981,61.763134864773704,69.19282191385773
M1,4,arima_theta_tbats_ces,74.62900559361925,74.32736991306439,74.99075659321052,70.25443734137728
M1,4,rf_mlp_ets_ces,61.63599024421763,70.05261654456653,61.918744677700765,69.15542440130955
M1,3,knn_svr_arima,64.30313393202408,62.072542625241475,65.8420268864178,69.0866832977708
M1,3,arima_ets_theta,74.99977160150962,76.28422099092525,74.27210889385826,79.72055955443528
M1,3,mlp_ets_tbats,62.1588257298839,72.24198218622652,62.23690403897639,69.25343256763308
M1,3,mlp_arima_ets,62.89439015008171,76.28422099092525,69.18049748538203,70.96427236247641
M1,3,svr_ets_ces,72.78813783608038,76.52822851866996,67.2592969654845,69.390419637604
M1,3,rf_svr_ets,67.30957946498019,65.09653310247845,63.68605681010234,70.98096855296319
M1,3,mlp_knn_ets,56.88037689991317,54.42324313995479,54.350582734006856,70.19859714303969
M1,3,mlp_arima_ces,63.20571974884549,76.28422099092525,63.75855902552316,68.56245593490851
M1,3,mlp_svr_ets,61.01702929843105,68.08588511352727,66.1172822421234,70.60676416027673
M1,3,knn_arima_ets,70.0934266396064,76.28627804017188,62.5634928170394,71.1750976645007
M1,3,svr_arima_theta,70.82714781595357,73.11927534063621,66.28435591379045,69.56632050676332
M1,3,rf_theta_ces,71.3063333792317,72.29983737544465,62.51381786114363,69.19282192050736
M1,3,rf_svr_ces,67.82677638074178,65.32207476782753,63.32125406749216,69.24437794291956
M1,3,mlp_knn_ces,56.67848060985163,54.5461760107593,57.380885987345096,69.2453262367168
M1,3,rf_mlp_knn,60.01381928878457,53.24807219122949,60.870889897558854,70.19855367950898
M1,3,mlp_svr_ces,61.04522508497712,68.31142677887635,65.30299107649905,69.24532690635617
M1,3,knn_arima_ces,70.55041939046104,76.40921091097638,65.46810777346536,69.32492255481777
M1,3,rf_knn_tbats,62.980356968374984,62.67210214888599,61.32527155552293,69.19282352396307
M1,3,rf_theta_tbats,69.28559327249368,72.24198218622652,61.991700382429386,69.19032786666234
M1,3,rf_svr_tbats,65.49003344459243,64.27303789552539,63.164972871955925,69.19282192050736
M1,3,rf_ets_tbats,70.85790988248483,72.29983737544465,62.252013350566095,69.16688753685776
M1,3,svr_tbats_ces,71.28871768342712,73.34887424774679,66.8336652650584,69.19282192050736
M1,3,mlp_theta_ces,62.33155866858543,72.24198218622652,63.86423316286807,69.19282192050736
M1,3,arima_tbats_ces,75.38653924328264,76.28422099092525,75.46538250033264,70.29484238503291
M1,3,knn_arima_tbats,68.49086084653749,72.68629192839886,61.52376365651606,69.28956954231353
M1,3,knn_svr_theta,62.34165888161225,61.63955921300413,64.33211860183899,69.19282366294352
M1,3,rf_arima_theta,70.85046445463728,72.29983737544465,61.94902842874471,69.16687388676164
M1,3,mlp_theta_tbats,61.53937517874962,72.24198218622652,62.66169961707533,69.20711458390258
M1,3,knn_ets_tbats,68.49881049620642,72.68834897764548,63.90021287138398,69.28931367251334
M1,3,mlp_knn_svr,64.21928390361767,62.39672499932364,66.13735072148337,70.19855391912444
M1,3,rf_knn_ets,64.89109083036499,63.06061375108681,61.75337001038949,70.31863152932428
M1,3,rf_tbats_ces,71.3063333792317,72.29983737544465,62.45628679982157,69.19282192050736
M1,3,arima_ets_tbats,74.99977160150962,76.28422099092525,74.29164788032541,79.72055955443528
M1,3,mlp_knn_arima,56.883704961531635,54.42118609070818,64.89957009369925,70.19855362639174
M1,3,svr_theta_tbats,69.2419926870843,72.24198218622652,65.97996814713531,69.46488545867395
M1,3,rf_knn_ces,65.43409967305665,63.18354662189133,61.89153645161517,69.24532659561845
M1,3,mlp_svr_arima,61.016543402274934,68.08182787176578,69.78054892596049,70.60678513837438
M1,3,rf_mlp_ets,59.52430566933069,61.88544280236151,61.543610691207775,69.28888447044116
M1,3,ets_theta_ces,75.3928770786467,76.30268685332088,75.67845754412407,70.29450844745145
M1,3,rf_ets_ces,72.78787655326732,76.30268685332088,62.5180123581629,68.81093253709108
M1,3,mlp_ets_theta,62.1588257298839,72.24198218622652,62.237255606331885,69.25343256763308
M1,3,ets_theta_tbats,73.65381234434315,72.24198218622652,73.96350368779979,81.45950746460476
M1,3,knn_svr_ets,64.31243453705174,62.07454281775635,64.6502768821822,69.08691711403048
M1,3,svr_arima_tbats,70.82714781595357,73.11927534063621,66.3598737729609,69.56632050676332
M1,3,knn_ets_ces,70.55790343205845,76.42561972412538,67.25514383563325,69.32515029277877
M1,3,rf_mlp_tbats,60.089046442952274,61.827587613143386,61.297551505880996,69.19282346001727
M1,3,svr_ets_theta,70.83468710918157,73.12333258239771,66.50630619073954,69.56631686115554
M1,3,arima_ets_ces,76.66751215324898,76.30268685332088,76.99225590225649,51.27783979807066
M1,3,rf_knn_svr,61.3716109202709,60.20132341870226,62.99704792542272,70.19855367104338
M1,3,svr_theta_ces,71.28871768342712,73.34887424774679,66.82170916041522,69.19282192050736
M1,3,mlp_arima_theta,62.15594305760409,72.24198218622652,69.96809231117666,69.25349230014781
M1,3,rf_knn_arima,64.88206774597973,63.058556701840196,61.3272068761046,70.31868213028945
M1,3,knn_theta_tbats,66.81898149847197,72.24198218622652,62.55554813366767,69.441922965845
M1,3,knn_svr_tbats,62.34165888161225,61.63955921300413,64.15279447138153,69.19282366294352
M1,3,rf_arima_tbats,70.85046445463728,72.29983737544465,61.94297945772151,69.16687388676164
M1,3,rf_svr_theta,65.49003344459243,64.27303789552539,63.4401927271631,69.19282192050736
M1,3,mlp_knn_theta,57.565471079737485,53.97687634853584,53.78549651073672,69.19282378598301
M1,3,ets_tbats_ces,75.3928770786467,76.30268685332088,75.67015157187018,70.29450844745145
M1,3,rf_svr_arima,67.30098568108058,65.09247586071696,63.174642066862454,70.98104779820808
M1,3,svr_arima_ets,72.34737804080589,76.28827823268675,66.84555210836372,74.88251874344985
M1,3,arima_theta_tbats,73.64711637308743,72.24198218622652,72.24198218622652,81.46512437691845
M1,3,mlp_svr_theta,61.457404549392166,67.2045347173561,66.17551978355971,69.48746790203217
M1,3,knn_arima_theta,68.49086084653749,72.68629192839886,61.30160013999759,69.28956954231353
M1,3,mlp_tbats_ces,62.33155866858543,72.24198218622652,63.705932915053964,69.19282192050736
