dataset,n_models,models_used,rmse_mean,rmse_median,rmse_fi_avg,rmse_stack_svr
M1003,3,knn_svr_tbats,50.323935474934494,54.78448908951123,50.942850263609024,1006.4274395872087
M1003,3,rf_arima_tbats,64.6055802448407,65.57114689678696,61.04662582063055,1007.7317643466188
M1003,3,rf_svr_theta,49.047809644042005,57.57658522312912,43.88818732506813,1003.3933372778519
M1003,3,mlp_knn_theta,91.87420607254906,80.4423946152557,70.90174006796184,1010.6534047017066
M1003,3,ets_tbats_ces,72.00991698487594,71.98581624137636,72.15369893587227,1001.5613740977946
M1003,3,rf_svr_arima,47.27357570272049,55.917871433979805,47.42036844432245,741.0170207807911
M1003,3,svr_arima_ets,52.69709142331444,63.56260378610337,51.73791334317724,995.7954094635181
M1003,3,arima_theta_tbats,70.01232787563966,71.98581624137636,67.52836874592924,1002.1734821787535
M1003,3,mlp_svr_theta,72.62910045520003,71.53191767420593,34.663061946459,1006.1665772222913
M1003,3,knn_arima_theta,64.95956794585787,66.84767504277706,63.80327757637877,1004.5609361075392
M1003,3,mlp_tbats_ces,88.56667522057626,72.3108639005451,70.5377042779556,1007.4581707783814
M1003,3,svr_arima_ces,50.77996437059453,65.74574407814737,49.96284081565397,1004.3695216381371
M1003,3,theta_tbats_ces,70.86997810640973,71.98581624137636,69.21351514580607,762.8255817153654
M1003,3,rf_mlp_ces,87.18380352019473,69.02883863107809,62.98556899407486,1012.7658158102872
M1003,3,rf_arima_ets,65.58234691020192,64.83284666655594,65.35120422532763,757.8693511158486
M1003,3,knn_theta_ces,65.71993791303937,69.03270065773256,64.55134574225933,1002.2853701412416
M1003,3,knn_svr_ces,49.36914310406849,53.87535841734176,49.44166262360159,1001.9367477179093
M1003,3,rf_arima_ces,63.76852316378879,66.58719306847217,63.89210766134201,1004.2499825458251
M1003,3,arima_theta_ces,69.0907425800179,68.95377121938606,68.05625848282243,1003.7449804762867
M1003,3,rf_knn_theta,63.096746259896996,60.071085912671606,62.83783616253412,1007.6079275266574
M1003,3,rf_ets_theta,67.63848171049926,71.31395684903723,66.0578057817853,776.0121299680405
M1003,3,svr_ets_tbats,54.935397792658925,71.15294042793894,44.2617254149498,1000.7300074684802
M1003,3,rf_mlp_svr,72.84035341487126,57.811946422190545,44.463448111900426,1007.9963599833208
M1003,3,mlp_arima_tbats,88.26899715590953,73.35734905281537,68.85546502185746,1004.4160882975183
M1003,3,rf_mlp_theta,87.51302244482781,71.73723371362648,63.77019985534961,1011.9172425881127
M1003,3,rf_mlp_arima,86.98161508483467,67.8785945043443,62.27333403361201,1004.8230834187168
M1003,3,mlp_knn_tbats,91.87420607254906,80.4423946152557,72.84658075684291,1010.6534047017066
M1003,3,mlp_ets_ces,89.01743076078382,75.93063973651097,72.17310150375008,1003.3697112666464
M1003,3,knn_ets_theta,67.87549686049124,72.73500607627619,66.9302996868524,1004.3893070001931
M1003,3,mlp_svr_tbats,72.62910045520003,71.53191767420593,34.767554172134574,1006.1665772222913
M1003,3,knn_tbats_ces,65.71993791303937,69.03270065773256,64.51299958974356,1002.2853701412416
M1003,2,rf_svr,40.89005377093646,40.89005377093646,41.92959148657975,630.1159202865232
M1003,2,arima_ces,67.97514319841574,67.97514319841574,67.99950728346536,996.6905161793568
M1003,2,knn_svr,45.777597642051724,45.777597642051724,50.46721186025647,994.5658890824632
M1003,2,rf_ets,65.77097568190091,65.77097568190091,65.5624623562178,727.8701131478193
M1003,2,rf_knn,62.407869233650715,62.407869233650715,63.26858268795989,758.8262851452066
M1003,2,knn_ets,67.35247749506907,67.35247749506907,67.2017087256916,888.7761210944274
M1003,2,rf_arima,61.51103382446604,61.51103382446604,61.6689138709861,673.7184754390441
M1003,2,rf_theta,64.00427513394546,64.00427513394546,58.83933068505971,743.5884032823924
M1003,2,svr_ets,47.779132076405176,47.779132076405176,46.845335273204434,996.7809620520206
M1003,2,knn_arima,63.4434383639548,63.4434383639548,63.71312138226384,997.0620569727054
M1003,2,ets_theta,73.88408376315708,73.88408376315708,75.67854617542793,764.879194718864
M1003,2,knn_theta,65.71237248592587,65.71237248592587,68.45474701899234,881.9736806921679
M1003,2,mlp_svr,86.53549717502383,86.53549717502383,33.92779355637264,727.6191184486294
M1003,2,tbats_ces,70.35063188835619,70.35063188835619,69.1250364886636,746.185837822402
M1003,2,mlp_ets,106.94330611962914,106.94330611962914,77.3582030177833,727.4884994160519
M1003,2,arima_tbats,69.16029987161578,69.16029987161578,67.35576381507255,777.1001201041094
M1003,2,rf_ces,62.533698192526266,62.533698192526266,61.83168115831716,1001.0596348458766
M1003,2,svr_arima,43.08226631422723,43.08226631422723,44.20320851165258,722.9582941953415
M1003,2,svr_theta,45.76854005463236,45.76854005463236,34.84594029263752,777.362287852559
M1003,2,ets_ces,72.02198315894773,72.02198315894773,71.85797043788264,997.2082515030639
M1003,2,mlp_knn,115.27998245824186,115.27998245824186,73.5158440700082,715.2702761211618
M1003,2,knn_ces,64.36491681207073,64.36491681207073,64.42949483955854,871.6652543387515
M1003,2,mlp_theta,106.51916314744413,106.51916314744413,90.32519502587998,1002.1659944462699
M1003,2,mlp_arima,106.2239833407802,106.2239833407802,68.68989850159191,721.208761585602
M1003,2,theta_ces,70.35063188835619,70.35063188835619,69.12742636140804,746.185837822402
M1003,2,svr_ces,44.14781894014385,44.14781894014385,41.903695980803825,992.0176682543866
M1003,2,rf_tbats,64.00427513394546,64.00427513394546,59.04323151191347,743.5884032823924
M1003,2,ets_tbats,73.88408376315708,73.88408376315708,75.61764128328437,764.879194718864
M1003,2,mlp_ces,106.28347365475888,106.28347365475888,71.43372615521042,998.129199296924
M1003,2,knn_tbats,65.71237248592587,65.71237248592587,68.29655439657638,881.9736806921679
M1003,2,rf_mlp,106.72834849433731,106.72834849433731,63.50054999186265,714.1770061593968
M1003,2,theta_tbats,71.98581624137636,71.98581624137636,71.98581624137636,761.642364281969
M1003,2,svr_tbats,45.76854005463236,45.76854005463236,34.919959080334934,777.362287852559
M1003,2,mlp_tbats,106.51916314744413,106.51916314744413,85.51159096274101,1002.1659944462699
M1003,2,arima_ets,70.62844891753528,70.62844891753528,70.94331582964612,755.4279667690153
M1003,2,arima_theta,69.16029987161578,69.16029987161578,67.46377120375872,777.1001201041094
M1004,1,rf,84.3029944368637,84.3029944368637,84.3029944368637,84.3029944368637
M1004,1,mlp,107.22259384850705,107.22259384850705,107.22259384850705,107.22259384850705
M1004,1,knn,92.09063814767879,92.09063814767879,92.09063814767879,92.09063814767879
M1004,1,svr,76.31570920503738,76.31570920503738,76.31570920503738,76.31570920503738
M1004,1,arima,147.14816607055943,147.14816607055943,147.14816607055943,147.14816607055943
M1004,1,ets,145.16393557914932,145.16393557914932,145.16393557914932,145.16393557914932
M1004,1,ces,143.49675983433426,143.49675983433426,143.49675983433426,143.49675983433426
M1004,1,theta,149.21656840830423,149.21656840830423,149.21656840830423,149.21656840830423
M1004,1,tbats,149.21656840830423,149.21656840830423,149.21656840830423,149.21656840830423
M1004,9,rf_mlp_knn_svr_arima_ets_theta_tbats_ces,111.67447740277123,143.58726335218964,100.25239811043453,128.66198696541963
M1004,8,rf_mlp_knn_arima_ets_theta_tbats_ces,118.68896947455833,144.40724520551973,104.51558573638599,128.66198696541812
M1004,8,rf_mlp_svr_arima_ets_theta_tbats_ces,115.22672646905941,144.40724520551973,105.1942025964281,128.66198696541662
M1004,8,rf_mlp_knn_svr_arima_theta_tbats_ces,108.11469597313375,112.67184518780893,95.32326181571474,128.66198696543773
M1004,8,rf_mlp_knn_svr_ets_theta_tbats_ces,107.90835493412925,112.67184518780893,94.52612645960268,128.66198696541662
M1004,8,rf_knn_svr_arima_ets_theta_tbats_ces,116.3880368896337,144.40724520551973,98.40501861828179,128.6619951027493
M1004,8,mlp_knn_svr_arima_ets_theta_tbats_ces,116.27500639055475,144.40724520551973,104.84940053156153,128.66198558546188
M1004,8,rf_mlp_knn_svr_arima_ets_tbats_ces,107.69485453083175,112.67184518780893,102.04827350800579,128.66198696545132
M1004,8,rf_mlp_knn_svr_arima_ets_theta_tbats,108.2892745644532,113.40421604850474,98.52332383080372,128.66198696542472
M1004,8,rf_mlp_knn_svr_arima_ets_theta_ces,107.69485453083175,112.67184518780893,103.52007226460168,128.66198696545132
M1004,7,rf_mlp_svr_arima_ets_theta_ces,110.98011424082246,143.58726335218964,106.35218072345828,128.66198696541662
M1004,7,mlp_knn_svr_arima_ets_theta_tbats,112.87580571032882,145.2289994035336,99.98858580265845,128.6619822841674
M1004,7,rf_svr_arima_ets_theta_tbats_ces,121.57956598365342,145.2289994035336,110.56609553819091,128.66199166222407
M1004,7,rf_mlp_knn_ets_theta_tbats_ces,115.15134751777235,143.58726335218964,100.30773435162847,128.66198696541662
M1004,7,rf_mlp_knn_svr_arima_ets_tbats,103.55208529347657,89.56839877538127,92.8051865712559,128.66198696546482
M1004,7,rf_mlp_knn_arima_ets_tbats_ces,114.89964871079658,143.58726335218964,104.88821034191677,128.66198696544708
M1004,7,rf_knn_svr_arima_ets_theta_ces,112.12766428899398,143.58726335218964,107.3519322712862,128.66199533284765
M1004,7,rf_knn_svr_arima_theta_tbats_ces,112.64604930740765,143.58726335218964,99.57656455486055,128.66199564668642
M1004,7,rf_mlp_knn_svr_arima_theta_tbats,104.00905920508447,89.56839877538127,91.8558061553887,128.66198696545558
M1004,7,rf_mlp_svr_arima_theta_tbats_ces,111.47648500001087,143.58726335218964,100.50953546185809,128.66198696541662
M1004,7,rf_mlp_knn_svr_ets_theta_tbats,103.78438607634935,89.56839877538127,93.05592960112465,128.66198909964814
M1004,7,rf_mlp_svr_arima_ets_theta_tbats,111.68288499143371,145.2289994035336,99.35381223377235,128.66198696493788
M1004,7,rf_mlp_knn_arima_ets_theta_ces,114.89964871079658,143.58726335218964,104.59848706238166,128.66198696544708
M1004,7,rf_knn_svr_ets_theta_tbats_ces,112.39131543094628,143.58726335218964,102.90645830640683,128.6619869654392
M1004,7,rf_knn_svr_arima_ets_theta_tbats,112.86151337114947,145.2289994035336,98.3856670348565,128.4601692987221
M1004,7,mlp_knn_arima_ets_theta_tbats_ces,125.2435382598156,145.2289994035336,115.09256165086818,128.66197782327933
M1004,7,rf_mlp_knn_arima_ets_theta_tbats,115.60038574038651,145.2289994035336,99.6870560947394,128.6619869654416
M1004,7,mlp_knn_svr_arima_ets_tbats_ces,112.1762479772668,143.58726335218964,107.71885278712783,128.66196793859984
M1004,7,rf_mlp_knn_svr_ets_tbats_ces,103.1404032103984,89.56839877538127,94.25710709832528,128.6619904114232
M1004,7,mlp_knn_svr_ets_theta_tbats_ces,112.42750998310396,143.58726335218964,97.70517230892098,128.66198696541662
M1004,7,rf_mlp_arima_ets_theta_tbats_ces,123.98088584354527,145.2289994035336,113.71990066335184,128.66198696541662
M1004,7,rf_mlp_knn_svr_arima_ets_theta,103.55208529347657,89.56839877538127,98.3523242776454,128.66198696546482
M1004,7,rf_mlp_svr_arima_ets_tbats_ces,110.98011424082246,143.58726335218964,100.22995898653923,128.66198696541662
M1004,7,mlp_knn_svr_arima_ets_theta_ces,112.1762479772668,143.58726335218964,101.54150349416282,128.66196793859984
M1004,7,rf_mlp_knn_svr_arima_tbats_ces,103.36333533882514,89.56839877538127,95.70791789695859,128.66198696572695
M1004,7,rf_knn_svr_arima_ets_tbats_ces,112.12766428899398,143.58726335218964,101.74175850972176,128.66199533284765
M1004,7,rf_mlp_knn_svr_arima_ets_ces,102.90991940118191,89.56839877538127,98.20478800033369,128.66198696594068
M1004,7,rf_mlp_knn_arima_theta_tbats_ces,115.39459322357396,143.58726335218964,103.61304801359671,128.6619869654297
M1004,7,rf_mlp_svr_ets_theta_tbats_ces,111.23253213000736,143.58726335218964,97.04495166268153,128.66198696541662
M1004,7,mlp_knn_svr_arima_theta_tbats_ces,112.6703476937315,143.58726335218964,103.17133528377074,128.66196566972928
M1004,7,rf_mlp_knn_svr_theta_tbats_ces,103.59510705689834,89.56839877538127,92.30930966761682,128.66199123125097
M1004,7,rf_mlp_knn_svr_arima_theta_ces,103.36333533882514,89.56839877538127,96.65464456552351,128.66198696572695
M1004,7,rf_knn_arima_ets_theta_tbats_ces,125.49940041242607,145.2289994035336,112.00019971186356,127.70823240242962
M1004,7,mlp_svr_arima_ets_theta_tbats_ces,121.20481844634895,145.2289994035336,110.9961669749189,128.66197666219097
M1004,7,rf_mlp_knn_svr_ets_theta_ces,103.1404032103984,89.56839877538127,99.80937365819767,128.6619904114232
M1004,7,knn_svr_arima_ets_theta_tbats_ces,122.71980173088514,145.2289994035336,117.05194045078304,128.6620918927105
M1004,6,rf_mlp_knn_svr_arima_ets,97.87864504580175,88.0612538684192,93.57916398398734,128.66198697263113
M1004,6,mlp_knn_svr_arima_ets_theta,107.81122684723637,113.39440521779169,100.70311068512326,128.6619135055877
M1004,6,mlp_knn_ets_theta_tbats_ces,121.99639332149113,144.40724520551973,110.28200570262379,128.66198696541662
M1004,6,mlp_knn_svr_arima_tbats_ces,107.58341586859228,112.6626934053105,100.83963707256416,128.6616983260089
M1004,6,rf_mlp_svr_arima_ets_tbats,106.42724974425477,110.35274879544461,98.06497568103818,128.6619869752326
M1004,6,rf_knn_svr_theta_tbats_ces,107.56012426004055,112.67184518780893,91.61527288895675,128.6619869654394
M1004,6,rf_mlp_knn_svr_arima_ces,97.67842940596368,88.0612538684192,94.90946814360296,128.6619869702502
M1004,6,mlp_svr_arima_ets_theta_tbats,117.8487342084508,146.20426386144274,104.29136041697845,128.66199329291229
M1004,6,rf_mlp_svr_ets_theta_ces,105.9278272646627,109.63656266450735,98.48029690269459,128.66198696541662
M1004,6,knn_svr_ets_theta_tbats_ces,118.9038529785039,144.40724520551973,106.72133730074684,128.66198700582268
M1004,6,mlp_svr_arima_ets_tbats_ces,117.00122849551246,144.3897581165197,111.97264418225133,128.66198696541662
M1004,6,rf_mlp_knn_ets_theta_ces,110.4241823356043,112.67791818896424,101.42646635562971,128.66199082568681
M1004,6,mlp_knn_svr_ets_theta_tbats,108.09161712905123,113.39440521779169,94.99143673295036,128.66198696541662
M1004,6,knn_svr_arima_ets_theta_tbats,119.47114653132213,146.20426386144274,103.82752320685267,128.6622261260154
M1004,6,mlp_knn_arima_ets_theta_ces,121.6935777970275,144.3897581165197,109.25251059982803,128.66186146775775
M1004,6,rf_mlp_svr_arima_theta_ces,106.19826538477466,109.63656266450735,100.08271012108315,128.66198696541662
M1004,6,mlp_svr_arima_ets_theta_ces,117.00122849551246,144.3897581165197,109.54563171178161,128.66198696541662
M1004,6,rf_mlp_knn_arima_ets_theta,110.92315155447098,113.40348692212146,102.06730226456034,128.66198696549543
M1004,6,mlp_knn_svr_theta_tbats_ces,107.86315342704611,112.6626934053105,96.63659254888789,128.66198696541662
M1004,6,mlp_knn_arima_ets_theta_tbats,122.53661501405688,146.20426386144274,107.87713070381528,128.66195490216433
M1004,6,knn_svr_arima_theta_tbats_ces,119.21119677666991,145.38044971899023,108.61108273942757,128.6620973302802
M1004,6,rf_mlp_svr_ets_tbats_ces,105.9278272646627,109.63656266450735,99.54531466275944,128.66198696541662
M1004,6,rf_mlp_svr_arima_theta_tbats,106.98167662454837,111.20560960374452,92.35554290099277,128.6619869764004
M1004,6,rf_mlp_arima_ets_tbats_ces,120.20449867834645,144.3897581165197,112.07839768100172,128.66198696541662
M1004,6,mlp_knn_svr_arima_ets_tbats,107.81122684723637,113.39440521779169,101.46670172418683,128.6619135055877
M1004,6,mlp_knn_svr_ets_theta_ces,107.31436458870803,112.6626934053105,99.08209717815399,128.66198696541662
M1004,6,rf_mlp_knn_ets_tbats_ces,110.4241823356043,112.67791818896424,100.78596495562228,128.66199082568681
M1004,6,rf_mlp_svr_theta_tbats_ces,106.4794436619401,109.63656266450735,92.57904123870723,128.66198696541662
M1004,6,knn_svr_arima_ets_theta_ces,118.5857317866112,144.3897581165197,108.26071440519641,128.66210116283327
M1004,6,rf_mlp_knn_svr_ets_ces,97.44227982829507,88.0612538684192,93.83226074905897,128.66199303243866
M1004,6,mlp_svr_ets_theta_tbats_ces,117.30563808299462,144.40724520551973,105.53034284528634,128.66198696542506
M1004,6,rf_mlp_arima_theta_tbats_ces,120.80348949160503,145.38044971899023,109.82572747398264,128.66198696541662
M1004,6,mlp_knn_arima_ets_tbats_ces,121.6935777970275,144.3897581165197,111.55748971870023,128.66186146775775
M1004,6,rf_mlp_svr_arima_ets_theta,106.42724974425477,110.35274879544461,98.30439087828259,128.6619869752326
M1004,6,rf_svr_arima_ets_theta_ces,117.26696243432406,144.3897581165197,110.42513738983529,128.66198696541662
M1004,6,rf_knn_arima_ets_theta_ces,121.79928183715457,144.3897581165197,107.76386048192526,127.47073961012924
M1004,6,rf_mlp_knn_theta_tbats_ces,110.97529250852386,112.67791818896424,98.74361641223078,128.6619917229421
M1004,6,mlp_arima_ets_theta_tbats_ces,132.83486755884638,146.18699173444378,126.55379008797937,128.66198696541662
M1004,6,rf_knn_svr_arima_ets_tbats,107.50481153354595,113.40421604850474,97.80360144089212,128.27061115310147
M1004,6,rf_mlp_knn_svr_ets_tbats,98.12539745174924,88.0612538684192,92.80290077767322,128.66199050348456
M1004,6,mlp_svr_arima_theta_tbats_ces,117.599832302506,145.38044971899023,106.09134451694977,128.66198696541662
M1004,6,mlp_knn_arima_theta_tbats_ces,122.28903521772199,145.38044971899023,106.3167680273923,128.66184647593994
M1004,6,rf_svr_arima_ets_theta_tbats,118.15675399718148,146.20426386144274,96.73159680592329,127.23776968654988
M1004,6,rf_knn_arima_ets_theta_tbats,122.68415362063269,146.20426386144274,107.44582036339501,127.17112778307686
M1004,6,rf_mlp_knn_svr_arima_theta,98.3643992909942,88.0612538684192,92.22613739285386,128.66198697165498
M1004,6,rf_mlp_knn_arima_theta_ces,110.69438714641215,112.67791818896424,100.00847625628002,128.6619869657727
M1004,6,mlp_knn_svr_arima_ets_ces,107.03621833395167,112.63744329416905,102.41243614783463,128.66172928223438
M1004,6,rf_knn_svr_ets_theta_tbats,107.80342587250017,113.40421604850474,91.4702916946999,128.66198696951815
M1004,6,mlp_knn_svr_ets_tbats_ces,107.31436458870803,112.6626934053105,99.10187178974314,128.66198696541662
M1004,6,rf_mlp_ets_theta_tbats_ces,120.50911361167893,144.40724520551973,108.29173617233356,128.66198696541662
M1004,6,knn_svr_arima_ets_tbats_ces,118.5857317866112,144.3897581165197,108.12269776497536,128.66210116283327
M1004,6,rf_mlp_knn_svr_tbats_ces,97.92431505138258,88.0612538684192,91.78035138713868,128.6619942230842
M1004,6,rf_mlp_knn_arima_theta_tbats,111.4769633842403,114.26717442806623,99.69860018688641,128.66198696549782
M1004,6,rf_mlp_knn_arima_ets_tbats,110.92315155447098,113.40348692212146,102.02523636424581,128.66198696549543
M1004,6,svr_arima_ets_theta_tbats_ces,130.2010556706632,146.18699173444378,121.14233865002464,128.66198696530108
M1004,6,mlp_knn_svr_arima_theta_tbats,108.36281634483318,114.26526532196714,98.51713738034562,128.66190518578694
M1004,6,rf_svr_arima_ets_tbats_ces,117.26696243432406,144.3897581165197,110.57817819791573,128.66198696541662
M1004,6,rf_knn_svr_arima_ets_ces,106.6786508739584,112.64659712807011,100.67373101155435,128.66198696541662
M1004,6,rf_knn_svr_arima_theta_ces,107.26208447464577,112.67184518780893,98.57108508628154,128.66198696541662
M1004,6,rf_mlp_svr_arima_tbats_ces,106.19826538477466,109.63656266450735,99.44565028981583,128.66198696541662
M1004,6,rf_mlp_knn_svr_theta_ces,97.92431505138258,88.0612538684192,92.76343252928652,128.6619942230842
M1004,6,rf_mlp_arima_ets_theta_tbats,121.05253244360242,146.20426386144274,105.06229231376093,128.66198696541662
M1004,6,rf_svr_arima_theta_tbats_ces,117.89552343294713,145.38044971899023,100.47955359271265,128.66198696541662
M1004,6,rf_knn_arima_theta_tbats_ces,122.42437335891789,145.38044971899023,107.7824143612918,127.48554266388994
M1004,6,rf_knn_svr_arima_theta_tbats,108.09211217095358,114.27584517972905,91.1958315940602,128.29105049417382
M1004,6,rf_mlp_knn_arima_tbats_ces,110.69438714641215,112.67791818896424,100.53522740586399,128.6619869657727
M1004,6,rf_mlp_knn_svr_theta_tbats,98.613220221059,88.0612538684192,87.42436372015952,128.6619913441302
M1004,6,rf_knn_svr_ets_theta_ces,106.97528888416257,112.67184518780893,98.66783563223184,128.66198696545683
M1004,6,rf_svr_ets_theta_tbats_ces,117.58666082039132,144.40724520551973,102.99653858305555,128.66198696544103
M1004,6,knn_arima_ets_theta_tbats_ces,134.85381447014245,146.18699173444378,124.88316478852438,126.14935482971939
M1004,6,rf_mlp_knn_arima_ets_ces,110.14481162670022,112.65263019988848,101.39867569031048,128.66198696612346
M1004,6,mlp_knn_svr_arima_theta_ces,107.58341586859228,112.6626934053105,101.71512967039527,128.6616983260089
M1004,6,rf_arima_ets_theta_tbats_ces,133.45227877575257,146.18699173444378,121.06528874304149,124.98495959491905
